Neighbourhood,Neighbourhood Number,Question Type,Gender,Age Range,Year,Value,Ward
Rio Terrace,4430,Age & Gender,Men+,15 to 64 years,2021,425,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,20 to 24 years,2021,25,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,25 to 29 years,2021,35,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,30 to 34 years,2021,40,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,35 to 39 years,2021,50,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,40 to 44 years,2021,30,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,45 to 49 years,2021,45,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,50 to 54 years,2021,40,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,55 to 59 years,2021,50,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,60 to 64 years,2021,55,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,65 to 69 years,2021,40,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,65 years and over,2021,105,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,70 to 74 years,2021,20,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,75 to 79 years,2021,20,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,80 to 84 years,2021,5,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,85 to 89 years,2021,15,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,85 years and over,2021,15,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,90 to 94 years,2021,0,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,95 to 99 years,2021,0,sipiwiyiniwak Ward
Rio Terrace,4430,Age & Gender,Men+,100 years and over,2021,0,sipiwiyiniwak Ward
Ritchie,6610,Age & Gender,Men+,0 to 4 years,2021,110,papastew Ward
Ritchie,6610,Age & Gender,Men+,0 to 14 years,2021,300,papastew Ward
Ritchie,6610,Age & Gender,Men+,5 to 9 years,2021,105,papastew Ward
Ritchie,6610,Age & Gender,Men+,10 to 14 years,2021,80,papastew Ward
Ritchie,6610,Age & Gender,Men+,15 to 19 years,2021,55,papastew Ward
Ritchie,6610,Age & Gender,Men+,15 to 64 years,2021,1745,papastew Ward
Ritchie,6610,Age & Gender,Men+,20 to 24 years,2021,155,papastew Ward
Ritchie,6610,Age & Gender,Men+,25 to 29 years,2021,275,papastew Ward
Ritchie,6610,Age & Gender,Men+,30 to 34 years,2021,335,papastew Ward
Ritchie,6610,Age & Gender,Men+,35 to 39 years,2021,270,papastew Ward
Ritchie,6610,Age & Gender,Men+,40 to 44 years,2021,165,papastew Ward
Ritchie,6610,Age & Gender,Men+,45 to 49 years,2021,145,papastew Ward
Ritchie,6610,Age & Gender,Men+,50 to 54 years,2021,100,papastew Ward
Ritchie,6610,Age & Gender,Men+,55 to 59 years,2021,115,papastew Ward
Ritchie,6610,Age & Gender,Men+,60 to 64 years,2021,135,papastew Ward
Ritchie,6610,Age & Gender,Men+,65 to 69 years,2021,115,papastew Ward
Ritchie,6610,Age & Gender,Men+,65 years and over,2021,260,papastew Ward
Ritchie,6610,Age & Gender,Men+,70 to 74 years,2021,70,papastew Ward
Ritchie,6610,Age & Gender,Men+,75 to 79 years,2021,40,papastew Ward
Ritchie,6610,Age & Gender,Men+,80 to 84 years,2021,15,papastew Ward
Ritchie,6610,Age & Gender,Men+,85 to 89 years,2021,10,papastew Ward
Ritchie,6610,Age & Gender,Men+,85 years and over,2021,20,papastew Ward
Ritchie,6610,Age & Gender,Men+,90 to 94 years,2021,10,papastew Ward
Ritchie,6610,Age & Gender,Men+,95 to 99 years,2021,0,papastew Ward
Ritchie,6610,Age & Gender,Men+,100 years and over,2021,0,papastew Ward
Riverdale,1210,Age & Gender,Men+,0 to 4 years,2021,45,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,0 to 14 years,2021,150,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,5 to 9 years,2021,50,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,10 to 14 years,2021,55,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,15 to 19 years,2021,40,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,15 to 64 years,2021,635,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,20 to 24 years,2021,40,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,25 to 29 years,2021,55,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,30 to 34 years,2021,70,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,35 to 39 years,2021,75,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,40 to 44 years,2021,85,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,45 to 49 years,2021,70,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,50 to 54 years,2021,65,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,55 to 59 years,2021,65,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,60 to 64 years,2021,70,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,65 to 69 years,2021,75,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,65 years and over,2021,165,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,70 to 74 years,2021,50,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,75 to 79 years,2021,20,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,80 to 84 years,2021,10,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,85 to 89 years,2021,10,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,85 years and over,2021,10,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,90 to 94 years,2021,0,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,95 to 99 years,2021,0,O-day'min Ward
Riverdale,1210,Age & Gender,Men+,100 years and over,2021,0,O-day'min Ward
Riverview Area,4463,Age & Gender,Men+,0 to 4 years,2021,10,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,0 to 14 years,2021,45,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,5 to 9 years,2021,20,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,10 to 14 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,15 to 19 years,2021,10,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,15 to 64 years,2021,140,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,20 to 24 years,2021,10,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,25 to 29 years,2021,10,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,30 to 34 years,2021,5,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,35 to 39 years,2021,5,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,40 to 44 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,45 to 49 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,50 to 54 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,55 to 59 years,2021,20,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,60 to 64 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,65 to 69 years,2021,15,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,65 years and over,2021,35,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,70 to 74 years,2021,10,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,75 to 79 years,2021,5,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,80 to 84 years,2021,5,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,85 to 89 years,2021,0,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,85 years and over,2021,0,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,90 to 94 years,2021,0,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,95 to 99 years,2021,0,sipiwiyiniwak Ward
Riverview Area,4463,Age & Gender,Men+,100 years and over,2021,0,sipiwiyiniwak Ward
Rosenthal,4750,Age & Gender,Men+,0 to 4 years,2021,240,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,0 to 14 years,2021,555,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,5 to 9 years,2021,180,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,10 to 14 years,2021,135,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,15 to 19 years,2021,145,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,15 to 64 years,2021,1715,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,20 to 24 years,2021,135,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,25 to 29 years,2021,205,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,30 to 34 years,2021,255,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,35 to 39 years,2021,280,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,40 to 44 years,2021,245,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,45 to 49 years,2021,180,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,50 to 54 years,2021,130,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,55 to 59 years,2021,80,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,60 to 64 years,2021,65,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,65 to 69 years,2021,45,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,65 years and over,2021,115,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,70 to 74 years,2021,40,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,75 to 79 years,2021,15,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,80 to 84 years,2021,10,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,85 to 89 years,2021,5,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,85 years and over,2021,5,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,90 to 94 years,2021,0,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,95 to 99 years,2021,0,Nakota Isga Ward
Rosenthal,4750,Age & Gender,Men+,100 years and over,2021,0,Nakota Isga Ward
Rossdale,1220,Age & Gender,Men+,0 to 4 years,2021,10,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,0 to 14 years,2021,30,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,5 to 9 years,2021,15,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,10 to 14 years,2021,0,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,15 to 19 years,2021,10,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,15 to 64 years,2021,335,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,20 to 24 years,2021,15,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,25 to 29 years,2021,50,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,30 to 34 years,2021,45,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,35 to 39 years,2021,40,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,40 to 44 years,2021,30,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,45 to 49 years,2021,35,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,50 to 54 years,2021,30,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,55 to 59 years,2021,35,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,60 to 64 years,2021,40,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,65 to 69 years,2021,20,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,65 years and over,2021,60,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,70 to 74 years,2021,25,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,75 to 79 years,2021,10,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,80 to 84 years,2021,5,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,85 to 89 years,2021,0,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,85 years and over,2021,5,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,90 to 94 years,2021,0,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,95 to 99 years,2021,0,O-day'min Ward
Rossdale,1220,Age & Gender,Men+,100 years and over,2021,0,O-day'min Ward
Rosslyn,3390,Age & Gender,Men+,0 to 4 years,2021,80,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,0 to 14 years,2021,270,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,5 to 9 years,2021,95,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,10 to 14 years,2021,95,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,15 to 19 years,2021,90,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,15 to 64 years,2021,950,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,20 to 24 years,2021,90,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,25 to 29 years,2021,95,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,30 to 34 years,2021,100,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,35 to 39 years,2021,110,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,40 to 44 years,2021,90,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,45 to 49 years,2021,75,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,50 to 54 years,2021,85,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,55 to 59 years,2021,115,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,60 to 64 years,2021,105,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,65 to 69 years,2021,75,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,65 years and over,2021,325,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,70 to 74 years,2021,75,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,75 to 79 years,2021,50,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,80 to 84 years,2021,55,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,85 to 89 years,2021,45,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,85 years and over,2021,75,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,90 to 94 years,2021,25,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,95 to 99 years,2021,5,Anirniq Ward
Rosslyn,3390,Age & Gender,Men+,100 years and over,2021,0,Anirniq Ward
Royal Gardens,5430,Age & Gender,Men+,0 to 4 years,2021,105,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,0 to 14 years,2021,335,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,5 to 9 years,2021,120,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,10 to 14 years,2021,115,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,15 to 19 years,2021,100,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,15 to 64 years,2021,1110,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,20 to 24 years,2021,135,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,25 to 29 years,2021,145,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,30 to 34 years,2021,135,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,35 to 39 years,2021,120,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,40 to 44 years,2021,110,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,45 to 49 years,2021,80,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,50 to 54 years,2021,90,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,55 to 59 years,2021,100,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,60 to 64 years,2021,95,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,65 to 69 years,2021,45,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,65 years and over,2021,185,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,70 to 74 years,2021,45,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,75 to 79 years,2021,40,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,80 to 84 years,2021,35,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,85 to 89 years,2021,15,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,85 years and over,2021,25,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,90 to 94 years,2021,5,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,95 to 99 years,2021,5,papastew Ward
Royal Gardens,5430,Age & Gender,Men+,100 years and over,2021,0,papastew Ward
Rundle Heights,2660,Age & Gender,Men+,0 to 4 years,2021,145,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,0 to 14 years,2021,470,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,5 to 9 years,2021,155,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,10 to 14 years,2021,165,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,15 to 19 years,2021,105,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,15 to 64 years,2021,1085,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,20 to 24 years,2021,85,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,25 to 29 years,2021,100,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,30 to 34 years,2021,140,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,35 to 39 years,2021,140,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,40 to 44 years,2021,115,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,45 to 49 years,2021,110,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,50 to 54 years,2021,100,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,55 to 59 years,2021,100,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,60 to 64 years,2021,90,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,65 to 69 years,2021,75,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,65 years and over,2021,190,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,70 to 74 years,2021,50,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,75 to 79 years,2021,35,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,80 to 84 years,2021,20,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,85 to 89 years,2021,10,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,85 years and over,2021,15,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,90 to 94 years,2021,5,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,95 to 99 years,2021,0,Métis Ward
Rundle Heights,2660,Age & Gender,Men+,100 years and over,2021,0,Métis Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,0 to 4 years,2021,0,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,0 to 14 years,2021,10,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,5 to 9 years,2021,10,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,10 to 14 years,2021,5,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,15 to 19 years,2021,15,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,15 to 64 years,2021,185,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,20 to 24 years,2021,25,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,25 to 29 years,2021,20,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,30 to 34 years,2021,20,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,35 to 39 years,2021,20,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,40 to 44 years,2021,10,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,45 to 49 years,2021,15,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,50 to 54 years,2021,25,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,55 to 59 years,2021,25,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,60 to 64 years,2021,20,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,65 to 69 years,2021,15,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,65 years and over,2021,30,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,70 to 74 years,2021,5,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,75 to 79 years,2021,5,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,80 to 84 years,2021,5,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,85 to 89 years,2021,0,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,85 years and over,2021,5,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,90 to 94 years,2021,0,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,95 to 99 years,2021,0,Dene Ward
Rural North East Horse Hill,2670,Age & Gender,Men+,100 years and over,2021,0,Dene Ward
Rutherford,5454,Age & Gender,Men+,0 to 4 years,2021,320,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,0 to 14 years,2021,1220,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,5 to 9 years,2021,445,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,10 to 14 years,2021,450,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,15 to 19 years,2021,345,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,15 to 64 years,2021,3890,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,20 to 24 years,2021,360,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,25 to 29 years,2021,375,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,30 to 34 years,2021,450,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,35 to 39 years,2021,465,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,40 to 44 years,2021,510,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,45 to 49 years,2021,480,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,50 to 54 years,2021,390,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,55 to 59 years,2021,295,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,60 to 64 years,2021,205,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,65 to 69 years,2021,200,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,65 years and over,2021,565,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,70 to 74 years,2021,150,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,75 to 79 years,2021,85,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,80 to 84 years,2021,65,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,85 to 89 years,2021,40,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,85 years and over,2021,70,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,90 to 94 years,2021,25,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,95 to 99 years,2021,5,Ipiihkoohkanipiaohtsi Ward
Rutherford,5454,Age & Gender,Men+,100 years and over,2021,0,Ipiihkoohkanipiaohtsi Ward
Sakaw,6670,Age & Gender,Men+,0 to 4 years,2021,125,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,0 to 14 years,2021,385,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,5 to 9 years,2021,135,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,10 to 14 years,2021,125,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,15 to 19 years,2021,110,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,15 to 64 years,2021,1315,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,20 to 24 years,2021,130,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,25 to 29 years,2021,160,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,30 to 34 years,2021,135,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,35 to 39 years,2021,150,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,40 to 44 years,2021,115,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,45 to 49 years,2021,125,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,50 to 54 years,2021,110,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,55 to 59 years,2021,135,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,60 to 64 years,2021,140,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,65 to 69 years,2021,105,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,65 years and over,2021,305,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,70 to 74 years,2021,85,Karhiio Ward
Sakaw,6670,Age & Gender,Men+,75 to 79 years,2021,45,Karhiio Ward
