Neighbourhood,Neighbourhood Number,Question Type,Gender,Characteristic,Year,Value,Ward
Bonnie Doon,6040,Visible Minority,Women+,Arab,2021,35,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Black,2021,60,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Chinese,2021,80,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Filipino,2021,40,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Japanese,2021,15,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Korean,2021,25,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Latin American,2021,85,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Multiple visible minorities,2021,30,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Not a visible minority,2021,1935,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,South Asian,2021,65,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Southeast Asian,2021,35,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,Total visible minority population,2021,490,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Métis Ward
Bonnie Doon,6040,Visible Minority,Women+,West Asian,2021,10,Métis Ward
Boyle Street,1020,Visible Minority,Men+,Arab,2021,30,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Black,2021,630,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Chinese,2021,235,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Filipino,2021,55,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Japanese,2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Korean,2021,20,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Latin American,2021,60,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Multiple visible minorities,2021,55,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Not a visible minority,2021,1675,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,South Asian,2021,155,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Southeast Asian,2021,50,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,Total visible minority population,2021,1315,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Men+,West Asian,2021,15,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Arab,2021,55,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Black,2021,1115,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Chinese,2021,490,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Filipino,2021,160,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Japanese,2021,10,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Korean,2021,25,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Latin American,2021,135,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Multiple visible minorities,2021,120,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Not a visible minority,2021,3135,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,South Asian,2021,245,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Southeast Asian,2021,145,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,Total visible minority population,2021,2530,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Total,West Asian,2021,20,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Arab,2021,25,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Black,2021,490,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Chinese,2021,255,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Filipino,2021,105,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Japanese,2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Korean,2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Latin American,2021,75,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Multiple visible minorities,2021,60,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Not a visible minority,2021,1470,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,South Asian,2021,90,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Southeast Asian,2021,90,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,Total visible minority population,2021,1215,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Boyle Street,1020,Visible Minority,Women+,West Asian,2021,10,O-day'min Ward
Brander Gardens,5080,Visible Minority,Men+,Arab,2021,65,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Black,2021,75,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Chinese,2021,35,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Filipino,2021,40,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Japanese,2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Korean,2021,10,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Latin American,2021,10,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Multiple visible minorities,2021,15,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Not a visible minority,2021,815,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,South Asian,2021,65,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Southeast Asian,2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,Total visible minority population,2021,350,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Men+,West Asian,2021,35,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Arab,2021,120,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Black,2021,130,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Chinese,2021,85,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Filipino,2021,115,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Japanese,2021,10,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Korean,2021,15,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Latin American,2021,30,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Multiple visible minorities,2021,20,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Not a visible minority,2021,1695,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,South Asian,2021,120,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Southeast Asian,2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,Total visible minority population,2021,745,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Total,West Asian,2021,80,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Arab,2021,55,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Black,2021,60,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Chinese,2021,55,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Filipino,2021,75,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Japanese,2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Korean,2021,10,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Latin American,2021,20,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Multiple visible minorities,2021,10,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Not a visible minority,2021,875,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,South Asian,2021,65,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Southeast Asian,2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,Total visible minority population,2021,400,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,pihêsiwin Ward
Brander Gardens,5080,Visible Minority,Women+,West Asian,2021,45,pihêsiwin Ward
Breckenridge Greens,4700,Visible Minority,Men+,Arab,2021,30,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Black,2021,25,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Chinese,2021,40,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Filipino,2021,75,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Japanese,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Korean,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Latin American,2021,25,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Multiple visible minorities,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Not a visible minority,2021,625,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,South Asian,2021,50,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Southeast Asian,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,Total visible minority population,2021,275,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,"Visible minority, n.i.e.",2021,10,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Men+,West Asian,2021,15,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Arab,2021,55,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Black,2021,70,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Chinese,2021,85,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Filipino,2021,145,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Japanese,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Korean,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Latin American,2021,60,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Multiple visible minorities,2021,20,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Not a visible minority,2021,1335,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,South Asian,2021,100,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Southeast Asian,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,Total visible minority population,2021,600,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,"Visible minority, n.i.e.",2021,30,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Total,West Asian,2021,30,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Arab,2021,25,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Black,2021,45,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Chinese,2021,45,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Filipino,2021,70,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Japanese,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Korean,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Latin American,2021,35,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Multiple visible minorities,2021,15,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Not a visible minority,2021,710,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,South Asian,2021,45,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Southeast Asian,2021,0,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,Total visible minority population,2021,325,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,"Visible minority, n.i.e.",2021,20,Nakota Isga Ward
Breckenridge Greens,4700,Visible Minority,Women+,West Asian,2021,10,Nakota Isga Ward
Brintnell,2110,Visible Minority,Men+,Arab,2021,95,Dene Ward
Brintnell,2110,Visible Minority,Men+,Black,2021,645,Dene Ward
Brintnell,2110,Visible Minority,Men+,Chinese,2021,120,Dene Ward
Brintnell,2110,Visible Minority,Men+,Filipino,2021,200,Dene Ward
Brintnell,2110,Visible Minority,Men+,Japanese,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Men+,Korean,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Men+,Latin American,2021,50,Dene Ward
Brintnell,2110,Visible Minority,Men+,Multiple visible minorities,2021,55,Dene Ward
Brintnell,2110,Visible Minority,Men+,Not a visible minority,2021,1520,Dene Ward
Brintnell,2110,Visible Minority,Men+,South Asian,2021,505,Dene Ward
Brintnell,2110,Visible Minority,Men+,Southeast Asian,2021,80,Dene Ward
Brintnell,2110,Visible Minority,Men+,Total visible minority population,2021,1825,Dene Ward
Brintnell,2110,Visible Minority,Men+,"Visible minority, n.i.e.",2021,40,Dene Ward
Brintnell,2110,Visible Minority,Men+,West Asian,2021,35,Dene Ward
Brintnell,2110,Visible Minority,Total,Arab,2021,155,Dene Ward
Brintnell,2110,Visible Minority,Total,Black,2021,1220,Dene Ward
Brintnell,2110,Visible Minority,Total,Chinese,2021,240,Dene Ward
Brintnell,2110,Visible Minority,Total,Filipino,2021,430,Dene Ward
Brintnell,2110,Visible Minority,Total,Japanese,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Total,Korean,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Total,Latin American,2021,145,Dene Ward
Brintnell,2110,Visible Minority,Total,Multiple visible minorities,2021,100,Dene Ward
Brintnell,2110,Visible Minority,Total,Not a visible minority,2021,3010,Dene Ward
Brintnell,2110,Visible Minority,Total,South Asian,2021,990,Dene Ward
Brintnell,2110,Visible Minority,Total,Southeast Asian,2021,175,Dene Ward
Brintnell,2110,Visible Minority,Total,Total visible minority population,2021,3615,Dene Ward
Brintnell,2110,Visible Minority,Total,"Visible minority, n.i.e.",2021,70,Dene Ward
Brintnell,2110,Visible Minority,Total,West Asian,2021,75,Dene Ward
Brintnell,2110,Visible Minority,Women+,Arab,2021,60,Dene Ward
Brintnell,2110,Visible Minority,Women+,Black,2021,570,Dene Ward
Brintnell,2110,Visible Minority,Women+,Chinese,2021,120,Dene Ward
Brintnell,2110,Visible Minority,Women+,Filipino,2021,230,Dene Ward
Brintnell,2110,Visible Minority,Women+,Japanese,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Women+,Korean,2021,0,Dene Ward
Brintnell,2110,Visible Minority,Women+,Latin American,2021,95,Dene Ward
Brintnell,2110,Visible Minority,Women+,Multiple visible minorities,2021,50,Dene Ward
Brintnell,2110,Visible Minority,Women+,Not a visible minority,2021,1495,Dene Ward
Brintnell,2110,Visible Minority,Women+,South Asian,2021,485,Dene Ward
Brintnell,2110,Visible Minority,Women+,Southeast Asian,2021,95,Dene Ward
Brintnell,2110,Visible Minority,Women+,Total visible minority population,2021,1790,Dene Ward
Brintnell,2110,Visible Minority,Women+,"Visible minority, n.i.e.",2021,30,Dene Ward
Brintnell,2110,Visible Minority,Women+,West Asian,2021,40,Dene Ward
Britannia Youngstown,4060,Visible Minority,Men+,Arab,2021,30,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Black,2021,155,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Chinese,2021,35,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Filipino,2021,270,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Japanese,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Korean,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Latin American,2021,40,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Multiple visible minorities,2021,15,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Not a visible minority,2021,1505,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,South Asian,2021,120,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Southeast Asian,2021,60,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,Total visible minority population,2021,745,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Men+,West Asian,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Arab,2021,50,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Black,2021,305,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Chinese,2021,90,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Filipino,2021,525,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Japanese,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Korean,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Latin American,2021,105,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Multiple visible minorities,2021,20,Nakota Isga Ward
Bulyea Heights,5100,Visible Minority,Men+,Black,2021,15,pihêsiwin Ward
Britannia Youngstown,4060,Visible Minority,Total,Not a visible minority,2021,2910,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,South Asian,2021,200,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Southeast Asian,2021,120,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,Total visible minority population,2021,1440,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,"Visible minority, n.i.e.",2021,15,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Total,West Asian,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Arab,2021,20,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Black,2021,155,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Chinese,2021,50,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Filipino,2021,255,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Japanese,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Korean,2021,0,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Latin American,2021,60,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Multiple visible minorities,2021,10,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Not a visible minority,2021,1400,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,South Asian,2021,80,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Southeast Asian,2021,60,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,Total visible minority population,2021,695,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,"Visible minority, n.i.e.",2021,10,Nakota Isga Ward
Britannia Youngstown,4060,Visible Minority,Women+,West Asian,2021,0,Nakota Isga Ward
Brookside,5090,Visible Minority,Men+,Arab,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Black,2021,45,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Chinese,2021,60,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Filipino,2021,30,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Japanese,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Korean,2021,30,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Latin American,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Multiple visible minorities,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Not a visible minority,2021,755,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,South Asian,2021,20,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Southeast Asian,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,Total visible minority population,2021,190,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Men+,West Asian,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Arab,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Black,2021,95,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Chinese,2021,85,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Filipino,2021,50,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Japanese,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Korean,2021,50,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Latin American,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Multiple visible minorities,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Not a visible minority,2021,1650,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,South Asian,2021,40,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Southeast Asian,2021,0,pihêsiwin Ward
Brookside,5090,Visible Minority,Total,Total visible minority population,2021,335,pihêsiwin Ward
